dataset_id,record_id,ground_truth,doi,pmid,year,duplicate_group,duplicate_status,abstract_index_gap_n,title_present,abstract_present,jev_decision,p_include,p_exclude,latency_ms,model,api_status,prompt_version,prompt_sha256,tfidf_score,tfidf_rank_pct,bm25_score,bm25_z,bm25_rank_pct,minilm_score,minilm_rank_pct,lexical_jaccard,query_coverage,title_query_coverage,doc_token_count,title_token_count,abstract_missing,log_doc_token_count,log_title_token_count,lr_loro_p_include,lr_loro_decision,lr_training_n,lr_training_positive_n
Chou_2003,https://openalex.org/W188274373,0,,https://pubmed.ncbi.nlm.nih.gov/9742344,1998,,unique,0,True,True,exclude,0.0,1.0,407.9095159995632,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0175378735500017,0.8006295907660022,133.64169203399527,0.7174622342987637,0.8593913955928646,0.44976503,0.4333683105981112,0.0878048780487804,0.24,0.04,148,7,0,5.003946305945459,2.079441541679836,0.6803352900877406,include,15284.0,377.0
Chou_2003,https://openalex.org/W2418371328,0,,https://pubmed.ncbi.nlm.nih.gov/9084539,1996,,unique,0,True,True,exclude,0.0,1.0,669.428004999645,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0041662098149026,0.1636935991605456,103.52942632298137,-0.3255788751740839,0.1930745015739769,0.42956525,0.3588667366211962,0.0748663101604278,0.1866666666666666,0.04,126,13,0,4.844187086458591,2.639057329615259,0.2002721501869424,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W1999538833,0,https://doi.org/10.1046/j.1365-2044.1999.00803.x,https://pubmed.ncbi.nlm.nih.gov/10995143,1999,,unique,0,True,True,exclude,0.0,1.0,335.4270359996008,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0058081892113485,0.2812172088142707,100.68693069088734,-0.4240384140950173,0.1584470094438615,0.43485272,0.3777544596012592,0.1074380165289256,0.1733333333333333,0.08,59,15,0,4.0943445622221,2.772588722239781,0.5111796917556563,include,15284.0,377.0
Chou_2003,https://openalex.org/W2032079591,0,https://doi.org/10.1016/s0090-3019(01)00353-6,https://pubmed.ncbi.nlm.nih.gov/11301086,2001,,unique,0,True,True,exclude,0.0,1.0,370.2657369994995,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0174601381825116,0.7990556138509969,123.41643704968229,0.3632756245685102,0.6395592864637986,0.58535546,0.8746065057712487,0.0916666666666666,0.2933333333333333,0.08,187,14,0,5.236441962829949,2.70805020110221,0.8999787774157252,include,15284.0,377.0
Chou_2003,https://openalex.org/W1968901954,0,https://doi.org/10.1016/s0165-0173(01)00057-1,https://pubmed.ncbi.nlm.nih.gov/11750924,2001,,unique,0,True,True,exclude,0.0,1.0,496.1373660007666,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0088141523339058,0.4832109129066107,121.43882138898395,0.2947741556773406,0.587093389296957,0.3372332,0.1285414480587618,0.101010101010101,0.2666666666666666,0.0533333333333333,143,12,0,4.969813299576001,2.5649493574615367,0.5756540174501061,include,15284.0,377.0
Chou_2003,https://openalex.org/W2060060761,0,https://doi.org/10.1093/bja/80.6.748,https://pubmed.ncbi.nlm.nih.gov/9771301,1998,,unique,0,True,True,exclude,0.0,1.0,349.49566700015566,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0149393778706683,0.7381951731374606,127.58169501938386,0.5075535522293665,0.748688352570829,0.4314747,0.363588667366212,0.1408450704225352,0.2666666666666666,0.0266666666666666,87,13,0,4.477336814478207,2.639057329615259,0.3982752131682039,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W1978476367,0,https://doi.org/10.1046/j.1365-2044.1999.00610.x,https://pubmed.ncbi.nlm.nih.gov/10209375,1999,,unique,0,True,True,exclude,0.0,1.0,331.30664700001944,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0023527990948336,0.0781741867785939,99.15062982231083,-0.4772534387571446,0.1442812172088142,0.4230302,0.3378803777544596,0.0758620689655172,0.1466666666666666,0.0533333333333333,81,12,0,4.406719247264253,2.5649493574615367,0.2377664450825013,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W2032426195,0,https://doi.org/10.1016/s0188-4409(00)00061-8,https://pubmed.ncbi.nlm.nih.gov/11036173,2000,,unique,0,True,True,exclude,0.0,1.0,340.46413299802225,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0018209147942019,0.055613850996852,97.02298146643771,-0.5509518021740912,0.1285414480587618,0.08948878,0.0057712486883525,0.0846153846153846,0.1466666666666666,0.0133333333333333,66,3,0,4.204692619390966,1.3862943611198906,0.097970364190645,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W129485814,0,,https://pubmed.ncbi.nlm.nih.gov/12815785,2001,,unique,0,True,True,exclude,0.0,1.0,348.3749730003183,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.018133298479614,0.8121720881427072,106.694856925598,-0.2159333812282419,0.2392444910807974,0.6443105,0.9422875131164744,0.09375,0.2,0.0133333333333333,100,4,0,4.61512051684126,1.6094379124341005,0.36762058078489,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W2164296440,0,https://doi.org/10.1093/bja/76.6.816,https://pubmed.ncbi.nlm.nih.gov/8679356,1996,,unique,0,True,True,exclude,0.0,1.0,1015.7465230004163,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0054188187255662,0.2502623294858342,113.5463324694244,0.0213908613691827,0.3793284365162644,0.47130054,0.5167890870933893,0.1202185792349726,0.2933333333333333,0.0266666666666666,130,13,0,4.875197323201151,2.639057329615259,0.2112609374683209,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W1985993861,0,https://doi.org/10.1073/pnas.211373398,https://pubmed.ncbi.nlm.nih.gov/11562504,2001,,unique,0,True,True,exclude,0.0,1.0,294.1986669993639,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0037682489808668,0.1432318992654774,103.56369869728292,-0.3243917345032737,0.1935991605456453,0.32500297,0.1133263378803777,0.0916666666666666,0.1466666666666666,0.0266666666666666,56,3,0,4.04305126783455,1.3862943611198906,0.1680539138564991,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W2066693679,0,https://doi.org/10.1046/j.1460-9592.2001.00694.x,https://pubmed.ncbi.nlm.nih.gov/11442865,2001,,unique,0,True,True,exclude,0.0,1.0,349.55258600166417,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0042980531974697,0.1736621196222455,117.20153117345852,0.1480011453042434,0.4821615949632739,0.48541135,0.5797481636935992,0.1117647058823529,0.2533333333333333,0.0666666666666666,114,15,0,4.74493212836325,2.772588722239781,0.4181787428654467,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W1973696089,0,https://doi.org/10.1007/bf03012705,https://pubmed.ncbi.nlm.nih.gov/9669008,1998,,unique,0,True,True,exclude,0.0,1.0,345.4262529994594,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0097174860202,0.534102833158447,120.16721562626842,0.2507277495289725,0.5545645330535152,0.4507355,0.4386149003147954,0.1047120418848167,0.2666666666666666,0.0266666666666666,136,12,0,4.919980925828125,2.5649493574615367,0.3741880493889418,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W2469621359,0,,https://pubmed.ncbi.nlm.nih.gov/8759565,1996,,unique,0,True,True,exclude,0.0,1.0,389.2543370002386,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0158826015189364,0.7623294858342078,101.58864856766692,-0.392804337468108,0.170514165792235,0.50238615,0.6469045120671564,0.0921052631578947,0.1866666666666666,0.0266666666666666,91,12,0,4.5217885770490405,2.5649493574615367,0.3866638475012905,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W2016242983,0,https://doi.org/10.1016/s0304-3959(99)00156-6,https://pubmed.ncbi.nlm.nih.gov/10568861,1999,,unique,0,True,True,exclude,0.01,0.99,331.204362999415,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0105567167739842,0.5813221406086044,115.8846652392298,0.1023869986223972,0.4428121720881427,0.5117903,0.6794333683105981,0.1111111111111111,0.24,0.0266666666666666,105,7,0,4.663439094112067,2.079441541679836,0.3577669664879233,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W2331728362,0,https://doi.org/10.3949/ccjm.66.8.459,https://pubmed.ncbi.nlm.nih.gov/10486991,1999,,unique,0,True,True,exclude,0.0,1.0,653.8952909977525,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0183595998016428,0.8184679958027282,87.93972802374779,-0.865581290350435,0.0944386149003148,0.46453655,0.4905561385099685,0.1428571428571428,0.1866666666666666,0.0666666666666666,37,10,0,3.6375861597263857,2.3978952727983707,0.7000679632498957,include,15284.0,377.0
Chou_2003,https://openalex.org/W245863511,0,,https://pubmed.ncbi.nlm.nih.gov/7773021,1995,,unique,0,True,False,exclude,0.0,1.0,372.5589100013167,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0,0.0123294858342077,0.0,-3.911673947904295,0.0018363064008394,0.33578497,0.1259181532004197,0.0,0.0,0.0,5,5,1,1.791759469228055,1.791759469228055,0.1043701585542379,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W2101708330,0,https://doi.org/10.1148/radiology.210.3.r99fe54639,https://pubmed.ncbi.nlm.nih.gov/10207461,1999,,unique,0,True,True,exclude,0.0,1.0,294.27297599977464,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0073310730543262,0.3908709338929695,121.37277779612762,0.2924865104025694,0.5865687303252886,0.5395982,0.7738719832109129,0.1011235955056179,0.24,0.12,121,21,0,4.804021044733257,3.091042453358316,0.8783213843505514,include,15284.0,377.0
Chou_2003,https://openalex.org/W2076404708,0,https://doi.org/10.1007/bf03011773,https://pubmed.ncbi.nlm.nih.gov/8773867,1996,,unique,0,True,True,exclude,0.0,1.0,435.31739600075525,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0180117737191333,0.8100734522560336,123.98896465471005,0.3831070724603089,0.6568730325288562,0.45731604,0.4632738719832109,0.1446540880503144,0.3066666666666666,0.0266666666666666,107,8,0,4.68213122712422,2.19722457733622,0.5004884174935822,include,15284.0,377.0
Chou_2003,https://openalex.org/W2079220993,0,https://doi.org/10.1016/s0304-3959(02)00328-7,https://pubmed.ncbi.nlm.nih.gov/12507714,2003,,unique,0,True,True,exclude,0.0,1.0,407.41045999857306,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0263224991596843,0.9097586568730324,142.61514746859083,1.028288493675264,0.9438614900314796,0.64221394,0.9391395592864638,0.1470588235294117,0.3333333333333333,0.0933333333333333,120,17,0,4.795790545596741,2.8903717578961645,0.9145606113427204,include,15284.0,377.0
Chou_2003,https://openalex.org/W2412026129,0,,https://pubmed.ncbi.nlm.nih.gov/9540379,1998,,unique,0,True,True,exclude,0.0,1.0,407.8619310002978,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0128935500024255,0.670514165792235,113.127208413535,0.006873069036414,0.3688352570828961,0.38776624,0.2287513116474291,0.0863309352517985,0.16,0.0533333333333333,76,7,0,4.343805421853684,2.079441541679836,0.5968045101569824,include,15284.0,377.0
Chou_2003,https://openalex.org/W2152569981,0,https://doi.org/10.1038/sj.bdj.4800794,https://pubmed.ncbi.nlm.nih.gov/11093393,2000,,unique,0,True,True,exclude,0.0,1.0,371.5708930012625,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0058034237002615,0.2796432318992655,122.6324958842264,0.336121146362658,0.6196222455403987,0.50498486,0.6558237145855194,0.0952380952380952,0.2666666666666666,0.0266666666666666,155,11,0,5.049856007249537,2.4849066497880004,0.2735844226935332,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W2070585996,0,https://doi.org/10.1093/bja/76.5.611,https://pubmed.ncbi.nlm.nih.gov/8688256,1996,,unique,0,True,True,exclude,0.0,1.0,333.0655770005251,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0084085760503828,0.4575026232948583,119.28919456252412,0.2203144929093154,0.5356768100734522,0.44210476,0.4050367261280168,0.1466666666666666,0.2933333333333333,0.0533333333333333,97,14,0,4.584967478670572,2.70805020110221,0.4443463544477227,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W2151178936,0,https://doi.org/10.1542/peds.112.1.116,https://pubmed.ncbi.nlm.nih.gov/12837876,2003,,unique,0,True,True,exclude,0.0,1.0,372.4761510002281,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0109034507418044,0.593389296956978,124.80019784561834,0.4112069031275415,0.6815320041972718,0.41808978,0.3189926547743966,0.0982905982905982,0.3066666666666666,0.0533333333333333,182,17,0,5.209486152841421,2.8903717578961645,0.7102771293608398,include,15284.0,377.0
Chou_2003,https://openalex.org/W2400185926,0,,https://pubmed.ncbi.nlm.nih.gov/8669223,1995,,unique,0,True,True,exclude,0.0,1.0,381.9933810009388,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0093567687024457,0.5094438614900315,119.79624196010012,0.2378778103029167,0.546694648478489,0.5108472,0.6752360965372508,0.0949367088607595,0.2,0.0933333333333333,98,14,0,4.59511985013459,2.70805020110221,0.7875548064010557,include,15284.0,377.0
Chou_2003,https://openalex.org/W1997950392,0,https://doi.org/10.1148/radiology.205.3.9393518,https://pubmed.ncbi.nlm.nih.gov/9393518,1997,,unique,0,True,True,exclude,0.0,1.0,293.00520900142146,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0131903359620123,0.6810073452256034,125.052927556794,0.4199610593531549,0.6899265477439664,0.5212142,0.7140608604407135,0.1280487804878048,0.28,0.04,110,10,0,4.709530201312334,2.3978952727983707,0.548282618213557,include,15284.0,377.0
Chou_2003,https://openalex.org/W2058262210,0,https://doi.org/10.1097/00004714-199908000-00014,https://pubmed.ncbi.nlm.nih.gov/10440466,1999,,unique,0,True,True,exclude,0.02,0.98,455.9486049984116,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0154868244584461,0.75498426023085,125.65705395055608,0.4408870391535046,0.7040923399790137,0.56088394,0.8242392444910808,0.0913461538461538,0.2533333333333333,0.0266666666666666,152,8,0,5.030437921392435,2.19722457733622,0.5508070520014631,include,15284.0,377.0
Chou_2003,https://openalex.org/W2134804354,0,https://doi.org/10.1016/0952-8180(96)00042-6,https://pubmed.ncbi.nlm.nih.gov/8695137,1996,,unique,0,True,True,exclude,0.0,1.0,391.33187200059183,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0077038915737092,0.4176285414480588,108.94144339942996,-0.1381151901070303,0.270199370409234,0.47920865,0.5519412381951732,0.0909090909090909,0.2266666666666666,0.0666666666666666,129,15,0,4.867534450455582,2.772588722239781,0.548490476892417,include,15284.0,377.0
Chou_2003,https://openalex.org/W2006094478,0,https://doi.org/10.1111/j.1365-2044.1997.211-az0347.x,https://pubmed.ncbi.nlm.nih.gov/9404175,1997,,unique,0,True,True,exclude,0.0,1.0,357.63232900353614,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0039288116473817,0.1547743966421826,90.93234100622448,-0.7619219245816331,0.1059811122770199,0.42786634,0.3530954879328437,0.1071428571428571,0.2,0.04,80,9,0,4.394449154672439,2.302585092994046,0.2049029154278185,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W2000401887,0,https://doi.org/10.1016/0929-693x(96)81728-3,https://pubmed.ncbi.nlm.nih.gov/8952801,1996,,unique,0,True,True,exclude,0.0,1.0,352.42085799836786,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0028120045644033,0.0975865687303252,97.11976340258298,-0.5475994294558555,0.130115424973767,0.40795672,0.285414480587618,0.0763888888888889,0.1466666666666666,0.0,80,11,0,4.394449154672439,2.4849066497880004,0.0547824250551684,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W1989605175,0,https://doi.org/10.1097/00006123-199704000-00015,https://pubmed.ncbi.nlm.nih.gov/9092847,1997,,unique,0,True,True,exclude,0.0,1.0,352.15908700047294,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0144942340634173,0.727177334732424,132.49200175589675,0.6776387871119446,0.8415529905561385,0.3944161,0.2492130115424973,0.095,0.2533333333333333,0.04,144,9,0,4.976733742420574,2.302585092994046,0.6406992121498281,include,15284.0,377.0
Chou_2003,https://openalex.org/W2141449816,0,https://doi.org/10.1093/bja/80.3.294,https://pubmed.ncbi.nlm.nih.gov/9623426,1998,,unique,0,True,True,exclude,0.0,1.0,337.76428700002725,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0020137476148192,0.0629590766002098,108.72542375443186,-0.1455977678827815,0.266526757607555,0.47359657,0.527806925498426,0.0904522613065326,0.24,0.0666666666666666,142,20,0,4.962844630259907,3.044522437723423,0.3432441591378081,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W2029531240,0,https://doi.org/10.1053/jpmn.2000.19333,https://pubmed.ncbi.nlm.nih.gov/11709865,2000,,unique,0,True,True,exclude,0.0,1.0,482.4426259983738,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0166905769221247,0.7812172088142707,124.51657118296042,0.4013825255222855,0.670514165792235,0.5459156,0.7896117523609654,0.0865384615384615,0.24,0.0533333333333333,151,11,0,5.0238805208462765,2.4849066497880004,0.7296385603876886,include,15284.0,377.0
Chou_2003,https://openalex.org/W72916033,0,,https://pubmed.ncbi.nlm.nih.gov/10817004,2000,,unique,0,True,True,exclude,0.0,1.0,349.5117919992481,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0082375479782535,0.44700944386149,129.0972706918779,0.5600506889808543,0.7833158447009444,0.53996885,0.7759706190975866,0.1111111111111111,0.2533333333333333,0.08,115,12,0,4.7535901911063645,2.5649493574615367,0.7322168381690947,include,15284.0,377.0
Chou_2003,https://openalex.org/W2123764652,0,https://doi.org/10.1093/bja/75.1.15,https://pubmed.ncbi.nlm.nih.gov/7669460,1995,,unique,0,True,True,exclude,0.0,1.0,383.9283819997945,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0064876520455398,0.3357817418677859,91.50672320960878,-0.7420262363451854,0.1075550891920251,0.48224595,0.5676810073452256,0.0969696969696969,0.2133333333333333,0.0266666666666666,106,9,0,4.672828834461906,2.302585092994046,0.2255382149632336,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W2317740578,0,https://doi.org/10.1093/ajhp/52.19.2125,https://pubmed.ncbi.nlm.nih.gov/8535947,1995,,unique,0,True,True,exclude,0.0,1.0,431.0761270007788,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0026571894376931,0.0902413431269674,90.43792032073686,-0.7790478727014624,0.1038824763903462,0.39866692,0.2602308499475341,0.0728476821192053,0.1466666666666666,0.0133333333333333,87,7,0,4.477336814478207,2.079441541679836,0.0954923370013154,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W2435679023,0,,https://pubmed.ncbi.nlm.nih.gov/9380133,1997,,unique,0,True,True,exclude,0.0,1.0,351.0938929994154,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0204950850547648,0.8488982161594963,124.1799920445836,0.3897239581701257,0.6621196222455404,0.5180342,0.7025183630640084,0.1148648648648648,0.2266666666666666,0.0266666666666666,90,9,0,4.51085950651685,2.302585092994046,0.4825812744816327,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W2011520309,0,https://doi.org/10.1097/00002508-199906000-00003,https://pubmed.ncbi.nlm.nih.gov/10382920,1999,,unique,0,True,True,exclude,0.0,1.0,358.29833000025246,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0052320446559526,0.2366211962224554,127.83327011226172,0.5162677143090101,0.7528856243441763,0.23830584,0.0351521511017838,0.095,0.2533333333333333,0.04,144,8,0,4.976733742420574,2.19722457733622,0.3565504020231386,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W2417580814,0,,https://pubmed.ncbi.nlm.nih.gov/11758154,2001,,unique,0,True,True,exclude,0.0,1.0,379.346658999566,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0137279294827087,0.6983210912906611,134.53779047153756,0.7485016624660414,0.8730325288562435,0.34502184,0.1385099685204617,0.1170212765957446,0.2933333333333333,0.1066666666666666,135,23,0,4.912654885736052,3.1780538303479458,0.9276417883516684,include,15284.0,377.0
Chou_2003,https://openalex.org/W2008612635,0,https://doi.org/10.1097/00000542-199706000-00008,https://pubmed.ncbi.nlm.nih.gov/9197296,1997,,unique,0,True,True,exclude,0.0,1.0,329.7474790015258,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0147291102251915,0.7329485834207765,131.97119134430744,0.659598740748697,0.8284365162644282,0.5374526,0.7660020986358866,0.1208791208791208,0.2933333333333333,0.0666666666666666,129,16,0,4.867534450455582,2.833213344056216,0.7904046284510474,include,15284.0,377.0
Chou_2003,https://openalex.org/W2084391276,0,https://doi.org/10.1016/s0304-3959(97)00030-4,https://pubmed.ncbi.nlm.nih.gov/9272805,1997,,unique,0,True,True,exclude,0.0,1.0,357.9502830016281,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0110393214344753,0.6007345225603358,109.45472286831908,-0.120336003650665,0.2822665267576075,0.39080194,0.238719832109129,0.1145038167938931,0.2,0.0533333333333333,71,7,0,4.276666119016055,2.079441541679836,0.5173180146733618,include,15284.0,377.0
Chou_2003,https://openalex.org/W2413776024,0,,https://pubmed.ncbi.nlm.nih.gov/9382217,1997,,unique,0,True,True,exclude,0.0,1.0,390.3793080007745,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0062701466237888,0.316894018887723,108.81258735334022,-0.1425785591064133,0.2686253934942287,0.40100357,0.2649527806925498,0.125,0.2,0.08,60,12,0,4.110873864173311,2.5649493574615367,0.5140712007838236,include,15284.0,377.0
Chou_2003,https://openalex.org/W2040544339,0,https://doi.org/10.1046/j.1529-8027.2001.01025.x,https://pubmed.ncbi.nlm.nih.gov/11800047,2001,,unique,0,True,True,exclude,0.0,1.0,353.0648980013211,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0064032193722888,0.3279118572927597,116.02654150624782,0.1073013674174432,0.4464847848898216,0.31879306,0.1044071353620147,0.1100478468899521,0.3066666666666666,0.04,157,18,0,5.062595033026967,2.9444389791664403,0.3826333633854322,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W42275970,0,,https://pubmed.ncbi.nlm.nih.gov/10488254,1998,,unique,0,True,True,exclude,0.0,1.0,387.47284800047055,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0101178110678021,0.5550891920251836,126.249280754399,0.461400836038405,0.7187827911857293,0.5001327,0.633788037775446,0.0947368421052631,0.24,0.0666666666666666,133,17,0,4.897839799950911,2.8903717578961645,0.6889835241555746,include,15284.0,377.0
Chou_2003,https://openalex.org/W199961064,0,,https://pubmed.ncbi.nlm.nih.gov/12135164,2002,,unique,0,True,True,exclude,0.0,1.0,353.1818489991565,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0061322425139447,0.3084994753410283,111.1834620241154,-0.0604552220331118,0.3189926547743966,0.4515033,0.4401888772298006,0.0921052631578947,0.1866666666666666,0.0533333333333333,91,14,0,4.5217885770490405,2.70805020110221,0.3421758411747265,exclude,15284.0,377.0
Chou_2003,https://openalex.org/W2044122248,0,https://doi.org/10.1016/s0016-5107(97)70295-5,https://pubmed.ncbi.nlm.nih.gov/9013162,1997,,unique,0,True,True,exclude,0.0,1.0,375.8859659992595,jev-1.13.0,success,JEV_SCREEN_V1_2026-09-21,4f249815241aa09ca3ba01de4d56e0e7ad0754397f15462baee68a3c9a3c9091,0.0046462192705574,0.1972717733473242,114.24002825297272,0.0454193827249917,0.3982161594963274,0.43956065,0.3950682056663169,0.0974358974358974,0.2533333333333333,0.04,139,10,0,4.941642422609304,2.3978952727983707,0.2766001769008903,exclude,15284.0,377.0
